Class,count of spam words,count of function words,count of HTML anchors,count of all tags,count of all tags not anchor,count of image tags,count of alphanumeric,count of duplicate words,min word length,count of lower case,longest capitalized word,count of lines,count of digits,count of whitespaces,count of uppercase chars,count of all chars,count of tabs,count of specials,count of alpha chars,count of words,average word lt,count of words whose lt is greater than 6,count of words whose lt is lesser than 3,count of single qoutes,count of commas,count of periods,count of semicolon,count of question marks,count of multiple question marks,count of exclamation,count of multiple exclamation,count of colons,count of ellipses,count of sentences,count of paras,avg number of sentences per para,avg no of words per para,avg no of chars per para,avg no of words per sentence,no of sentences beginning with caps,no of sentences beginning with lower,frequency of $,count of capitalized words,count of all caps,count of digit words,words with only letters,only single letter words,only single digit words,single chars,max ratio of uppercase letters to lowercase letters of each word.,Max of ratio of uppercase letters to all characters of each word,max ratio of digits to all chars in a word,Max of ratio of non-alphanumeric characters to all characters of each word,Max of the longest repeating character,Max of the character lengths of words,minimum char diversity
0,0,91,0,0,0,0,846,13,2,766,3,28,24,177,56,1101,0,78,822,198,5.5606060606060606,53,92,4,12,14,0,0,0,0,0,5,2,10,4,2.5,49.5,275.25,19.8,9,0,0,45,16,4,155,13,0,0,0.0731070496083551,14.31578947368421,0.021798365122615803,0.23160762942779292,3,41,7.024390243902439
0,0,25,0,0,0,0,371,2,2,347,1,20,6,69,18,501,0,61,365,78,6.423076923076923,25,33,1,1,15,0,0,0,0,0,4,2,10,5,2.0,15.6,100.2,7.8,7,0,0,17,4,0,51,5,0,3,0.05187319884726225,7.7368421052631575,0.011976047904191617,0.25948103792415167,3,41,3.975609756097561
0,1,112,0,0,0,0,1267,51,2,1183,10,52,19,236,65,1663,0,160,1248,264,6.299242424242424,85,119,2,6,35,0,0,0,0,0,16,5,18,9,2.0,29.333333333333332,184.77777777777777,14.666666666666666,14,0,0,47,9,2,197,10,0,3,0.054945054945054944,21.736842105263158,0.011425135297654841,0.238123872519543,5,41,10.463414634146341
0,2,187,0,0,0,0,1735,62,2,1627,4,61,12,381,96,2317,0,201,1723,424,5.464622641509434,108,191,10,14,50,0,0,0,0,0,9,6,23,13,1.7692307692307692,32.61538461538461,178.23076923076923,18.434782608695652,18,0,0,64,22,2,327,19,0,21,0.05900430239704978,31.526315789473685,0.005179110919292188,0.25118687958567115,5,41,15.0
0,0,101,0,0,0,0,834,25,2,782,3,25,0,208,52,1133,0,91,834,226,5.013274336283186,48,125,4,9,13,0,0,0,0,0,3,2,10,4,2.5,56.5,283.25,22.6,5,0,0,37,18,0,170,14,0,26,0.06649616368286446,16.63157894736842,0.0,0.263901147396293,3,41,8.097560975609756
0,1,48,0,0,0,0,515,8,2,497,3,24,0,101,18,687,0,72,514,113,6.079646017699115,33,49,4,5,16,0,0,0,0,0,4,2,8,4,2.0,28.25,171.75,14.125,5,0,0,16,2,0,80,4,0,8,0.036290322580645164,10.0,0.0,0.25181950509461426,3,41,5.024390243902439
0,1,102,0,0,0,0,1082,28,2,1018,7,35,5,219,59,1409,0,108,1077,243,5.79835390946502,77,93,9,14,24,0,0,0,1,0,4,10,18,4,4.5,60.75,352.25,13.5,18,0,0,41,12,0,189,13,0,2,0.05795677799607073,18.105263157894736,0.0035486160397444995,0.2320794889992903,4,41,8.78048780487805
0,0,66,0,0,0,0,747,10,2,698,3,38,14,184,35,1099,0,168,733,193,5.694300518134715,53,94,7,11,16,0,2,0,0,0,8,11,11,7,1.5714285714285714,27.571428571428573,157.0,17.545454545454547,6,1,1,28,4,1,117,9,0,27,0.050143266475644696,19.42105263157895,0.012738853503184714,0.3202911737943585,7,41,9.390243902439025
0,0,36,0,0,0,0,456,10,2,430,1,32,8,98,18,663,0,110,447,116,5.7155172413793105,32,54,2,2,15,0,1,0,3,1,6,6,6,5,1.2,23.2,132.6,19.333333333333332,3,0,1,18,2,4,61,4,4,14,0.04195804195804196,11.842105263157896,0.012066365007541479,0.3137254901960784,5,41,5.878048780487805
0,2,27,0,1,1,0,466,11,2,413,3,31,25,95,27,652,0,94,438,104,6.269230769230769,31,39,1,1,14,1,1,0,0,0,7,2,6,7,0.8571428571428571,14.857142857142858,93.14285714285714,17.333333333333332,4,1,0,26,3,4,56,2,0,12,0.06569343065693431,10.842105263157896,0.03834355828220859,0.2898773006134969,8,41,5.414634146341463
0,0,29,0,0,0,0,488,5,2,439,5,33,24,80,25,757,0,190,463,98,7.724489795918367,39,33,4,5,14,0,4,0,0,0,9,6,9,4,2.25,24.5,189.25,10.88888888888889,5,0,1,15,1,0,47,1,0,7,0.05707762557077625,15.105263157894738,0.031704095112285335,0.35667107001321,4,53,5.811320754716982
0,0,43,0,1,1,0,597,9,2,549,3,27,9,108,39,781,0,76,588,123,6.349593495934959,41,49,6,9,13,0,0,0,0,0,4,4,10,6,1.6666666666666667,20.5,130.16666666666666,12.3,8,0,0,32,4,2,85,0,1,3,0.07103825136612021,10.578947368421053,0.011523687580025609,0.235595390524968,5,41,5.2926829268292686
0,0,15,0,0,0,0,273,0,3,232,2,15,22,47,19,376,1,55,251,56,6.714285714285714,15,24,2,5,13,0,0,0,0,0,6,2,4,4,1.0,14.0,94.0,14.0,4,0,0,15,1,1,31,2,0,1,0.08189655172413793,6.315789473684211,0.05851063829787234,0.27393617021276595,3,41,3.3170731707317076
0,2,212,0,1,1,0,2486,86,2,2362,4,74,36,447,88,3303,0,370,2450,501,6.592814371257485,170,183,17,18,54,5,1,0,8,0,18,27,19,15,1.2666666666666666,33.4,220.2,26.36842105263158,14,2,0,57,15,0,373,7,0,12,0.03725656223539373,16.53846153846154,0.010899182561307902,0.2473508931274599,47,56,15.410714285714285
0,0,63,0,1,1,0,963,18,2,866,4,38,61,129,36,1332,0,240,902,155,8.593548387096774,53,55,10,5,53,0,0,0,1,0,11,8,8,8,1.0,19.375,166.5,19.375,6,0,0,21,7,0,106,5,0,1,0.04157043879907621,7.9230769230769225,0.0457957957957958,0.27702702702702703,47,63,6.634920634920634
0,0,56,0,0,0,0,766,7,3,740,4,28,0,145,26,1116,0,205,766,163,6.846625766871166,53,62,6,5,22,1,0,0,2,0,5,8,12,5,2.4,32.6,223.2,13.583333333333334,7,2,0,18,7,0,111,11,0,8,0.03513513513513514,6.5,0.0,0.31362007168458783,55,62,6.363636363636363
0,0,29,0,0,0,0,581,2,3,548,3,28,7,103,26,878,0,194,574,104,8.442307692307692,40,37,2,3,22,0,0,0,2,0,7,4,8,7,1.1428571428571428,14.857142857142858,125.42857142857143,13.0,4,2,0,18,5,0,68,4,0,3,0.04744525547445255,5.64516129032258,0.007972665148063782,0.33826879271070615,55,62,5.4
0,2,43,0,0,0,0,1031,39,2,908,1,56,54,254,69,1587,9,293,977,222,7.148648648648648,77,101,1,12,13,0,0,0,2,0,6,36,5,5,1.0,44.4,317.4,44.4,2,1,10,25,3,7,107,4,3,26,0.07599118942731277,10.767857142857142,0.034026465028355386,0.350346565847511,47,56,10.767857142857142
0,3,598,0,0,0,0,5907,245,2,5635,5,100,90,1270,182,7691,0,514,5817,1286,5.980559875583204,428,511,23,79,74,0,1,0,2,0,5,10,55,40,1.375,32.15,192.275,23.381818181818183,43,1,3,135,6,13,1056,42,4,0,0.03229813664596273,54.81818181818182,0.011701989338187491,0.23195943310362763,69,72,24.77777777777778
0,1,345,0,14,14,0,4339,176,2,4157,10,124,34,801,148,5541,0,401,4305,819,6.7655677655677655,357,280,14,43,41,0,1,0,0,0,2,6,35,18,1.9444444444444444,45.5,307.8333333333333,23.4,25,0,0,111,13,1,695,23,0,10,0.035602598027423625,401.33333333333337,0.006136076520483667,0.2169283522829814,124,124,9.693548387096774
0,2,25,0,0,0,0,452,4,3,410,3,25,3,66,39,728,0,210,449,79,9.215189873417721,39,26,5,1,9,0,1,0,2,0,4,4,7,6,1.1666666666666667,13.166666666666666,121.33333333333333,11.285714285714286,6,0,0,20,1,1,53,2,1,0,0.0951219512195122,9.121212121212121,0.004120879120879121,0.3791208791208791,69,72,3.8333333333333335
0,3,23,0,1,1,0,512,4,3,442,5,32,20,70,50,816,0,234,492,81,10.074074074074074,35,30,2,9,19,0,1,0,2,0,7,0,4,8,0.5,10.125,102.0,20.25,2,1,0,20,1,1,49,0,1,5,0.11312217194570136,9.96969696969697,0.024509803921568627,0.37254901960784315,69,72,4.222222222222222
0,2,66,0,0,0,0,943,21,2,857,5,33,26,157,60,1313,0,213,917,177,7.418079096045198,75,62,3,6,18,0,1,0,2,0,5,0,10,7,1.4285714285714286,25.285714285714285,187.57142857142858,17.7,8,1,0,28,3,3,143,9,1,0,0.07001166861143523,11.96969696969697,0.019801980198019802,0.2817974105102818,69,72,5.138888888888889
0,3,194,0,0,0,0,1923,41,2,1833,3,55,19,361,71,2559,0,275,1904,402,6.365671641791045,136,178,4,17,27,0,2,0,2,0,5,0,22,7,3.142857142857143,57.42857142857143,365.57142857142856,18.272727272727273,14,1,0,44,4,2,337,18,1,3,0.03873431533006001,20.03030303030303,0.007424775302852677,0.2485345838218054,69,72,8.833333333333334
0,4,88,0,0,0,0,1083,22,2,981,4,42,26,233,76,1537,0,221,1057,233,6.5965665236051505,74,94,2,6,16,0,0,0,2,0,4,2,12,9,1.3333333333333333,25.88888888888889,170.77777777777777,19.416666666666668,11,0,0,47,5,4,189,7,1,4,0.07747196738022426,14.515151515151516,0.016916070266753416,0.29538061158100193,69,72,6.305555555555555
0,0,46,0,1,1,0,647,16,3,620,3,30,6,109,21,895,0,139,641,123,7.276422764227642,45,43,0,6,14,1,0,0,0,0,3,1,8,8,1.0,15.375,111.875,15.375,6,0,0,17,3,0,95,4,0,1,0.03387096774193549,5.596153846153846,0.0067039106145251395,0.2770949720670391,47,52,5.276595744680851
0,2,179,0,0,0,0,2101,82,2,1956,3,81,44,421,101,2838,0,316,2057,444,6.391891891891892,150,155,8,27,27,0,0,0,2,0,7,0,20,24,0.8333333333333334,18.5,118.25,22.2,12,1,0,70,5,8,352,10,1,4,0.0516359918200409,23.09090909090909,0.015503875968992248,0.2596899224806202,69,72,10.23611111111111
0,3,180,0,0,0,0,2207,90,2,2084,3,78,15,392,108,2892,0,293,2192,419,6.902147971360382,164,151,4,15,31,0,0,0,3,0,4,0,24,22,1.0909090909090908,19.045454545454547,131.45454545454547,17.458333333333332,17,2,1,79,7,0,357,14,0,1,0.05182341650671785,21.515151515151516,0.005186721991701245,0.23686030428769017,69,72,9.51388888888889
0,1,106,0,0,0,0,1320,40,3,1238,3,41,20,238,62,1784,0,226,1300,266,6.706766917293233,93,82,4,10,18,0,0,0,4,0,7,0,16,6,2.6666666666666665,44.333333333333336,297.3333333333333,16.625,15,1,1,46,0,2,217,4,0,2,0.050080775444264945,14.818181818181818,0.011210762331838564,0.2600896860986547,69,72,6.444444444444445
0,3,169,0,0,0,0,1790,69,3,1633,3,72,63,356,94,2428,0,282,1727,375,6.474666666666667,122,145,1,21,31,0,1,0,5,0,5,0,23,21,1.0952380952380953,17.857142857142858,115.61904761904762,16.304347826086957,21,1,1,60,9,3,314,4,0,1,0.05756276791181874,20.09090909090909,0.025947281713344317,0.2627677100494234,69,72,8.86111111111111
0,0,16,0,0,0,0,290,0,2,258,4,17,6,42,26,377,1,44,284,51,7.392156862745098,21,15,1,2,9,0,1,0,0,0,3,2,5,5,1.0,10.2,75.4,10.2,5,0,0,20,5,0,36,1,0,0,0.10077519379844961,5.473684210526315,0.015915119363395226,0.23076923076923078,3,41,2.926829268292683
0,0,24,0,0,0,0,292,0,2,281,3,11,0,51,11,381,0,38,292,57,6.684210526315789,18,24,1,1,8,0,2,0,0,0,3,4,4,2,2.0,28.5,190.5,14.25,1,2,0,8,1,0,42,5,0,0,0.03914590747330961,5.578947368421052,0.0,0.2335958005249344,3,41,2.975609756097561
0,3,57,0,0,0,0,735,9,3,676,5,37,3,136,56,1099,0,228,732,148,7.425675675675675,56,55,5,6,18,0,1,0,2,0,5,0,8,7,1.1428571428571428,21.142857142857142,157.0,18.5,6,1,0,32,1,1,109,2,1,6,0.08284023668639054,11.787878787878789,0.00272975432211101,0.33121019108280253,69,72,5.055555555555555
0,2,63,0,0,0,0,783,10,3,728,4,45,3,136,52,1176,0,257,780,160,7.35,50,60,1,5,16,0,3,1,6,2,7,2,10,9,1.1111111111111112,17.77777777777778,130.66666666666666,16.0,5,0,0,22,1,1,109,1,1,7,0.07142857142857142,12.666666666666666,0.002551020408163265,0.33418367346938777,69,72,5.458333333333333
0,2,184,0,0,0,0,2219,83,2,2072,3,61,34,389,113,2900,0,292,2185,437,6.636155606407323,160,156,6,18,33,0,1,0,4,0,8,4,25,7,3.5714285714285716,62.42857142857143,414.2857142857143,17.48,20,2,1,76,13,2,371,4,1,2,0.05453667953667954,21.393939393939394,0.011724137931034483,0.23482758620689656,69,72,9.458333333333334
0,2,62,0,0,0,0,843,19,2,777,3,37,11,144,55,1224,0,237,832,163,7.50920245398773,67,62,2,11,16,1,3,0,4,0,5,6,14,9,1.5555555555555556,18.11111111111111,136.0,11.642857142857142,12,1,1,35,2,0,118,7,0,0,0.07078507078507079,12.303030303030303,0.008986928104575163,0.3112745098039216,69,72,5.291666666666667
0,2,62,0,0,0,0,794,8,3,742,3,31,7,138,45,1163,0,231,787,157,7.407643312101911,55,58,7,6,19,0,2,0,4,0,7,4,14,6,2.3333333333333335,26.166666666666668,193.83333333333334,11.214285714285714,12,1,1,25,3,0,113,8,0,5,0.06064690026954178,11.93939393939394,0.0060189165950128975,0.3172828890799656,69,72,5.125
0,2,18,0,0,0,0,310,4,3,270,3,28,3,53,37,548,0,185,307,62,8.838709677419354,21,22,0,4,6,0,0,0,4,1,3,0,4,7,0.5714285714285714,8.857142857142858,78.28571428571429,15.5,3,0,0,18,2,1,42,3,1,3,0.13703703703703704,7.96969696969697,0.005474452554744526,0.4343065693430657,69,72,3.3055555555555554
0,1,104,0,0,0,0,1339,35,3,1251,3,52,15,273,73,1845,0,233,1324,264,6.988636363636363,99,91,0,16,17,0,2,0,2,0,4,0,14,6,2.3333333333333335,44.0,307.5,18.857142857142858,11,1,0,54,2,1,220,6,0,0,0.058353317346123104,16.09090909090909,0.008130081300813009,0.2742547425474255,69,72,7.027777777777778
0,1,35,0,0,0,0,476,8,2,434,4,25,1,82,41,742,0,184,475,90,8.244444444444444,32,35,0,3,9,0,0,0,4,0,3,2,8,7,1.1428571428571428,12.857142857142858,106.0,11.25,7,0,1,20,4,0,68,3,0,3,0.0944700460829493,8.818181818181818,0.0013477088948787063,0.3584905660377358,69,72,3.6944444444444446
0,2,52,0,0,0,0,631,10,2,582,3,28,3,108,46,935,0,196,628,124,7.540322580645161,47,45,1,7,11,0,0,0,4,0,4,0,10,6,1.6666666666666667,20.666666666666668,155.83333333333334,12.4,9,0,0,25,3,1,92,2,1,5,0.07903780068728522,9.96969696969697,0.0032085561497326204,0.3251336898395722,69,72,4.222222222222222
0,4,195,0,0,0,0,2386,58,2,2250,8,78,13,482,123,3174,0,309,2370,461,6.885032537960955,187,150,0,24,27,0,0,0,3,0,3,0,22,5,4.4,92.2,634.8,20.954545454545453,11,0,0,83,10,2,380,11,1,2,0.05473965287049399,24.727272727272727,0.004095778197857593,0.24921235034656586,69,72,10.98611111111111
0,0,7,0,0,0,0,233,0,2,212,4,14,6,24,15,304,0,47,227,32,9.5,13,8,1,3,9,0,0,0,1,0,4,2,4,4,1.0,8.0,76.0,8.0,4,0,0,11,2,0,18,0,0,0,0.07075471698113207,4.631578947368421,0.019736842105263157,0.23355263157894737,3,46,2.3260869565217392
0,0,14,0,0,0,0,414,4,2,387,1,23,0,102,27,600,0,84,414,80,7.5,30,26,3,2,16,1,1,0,0,0,6,5,11,5,2.2,16.0,120.0,7.2727272727272725,6,1,0,25,2,0,41,1,0,9,0.06976744186046512,10.68421052631579,0.0,0.31,19,41,5.341463414634146
0,0,150,0,0,0,0,2051,57,2,1909,2,59,79,373,63,2755,0,331,1972,397,6.9395465994962215,137,153,6,13,34,0,1,0,2,0,15,7,21,6,3.5,66.16666666666667,459.1666666666667,18.904761904761905,14,0,0,53,24,7,268,18,1,20,0.03300157150340492,37.94736842105263,0.02867513611615245,0.255535390199637,4,44,16.75
0,1,266,0,4,4,0,3651,211,2,3327,7,153,120,753,204,5130,0,726,3531,876,5.8561643835616435,219,461,14,14,85,2,2,0,3,0,62,14,29,7,4.142857142857143,125.14285714285714,732.8571428571429,30.20689655172414,18,1,0,143,42,13,511,28,2,173,0.061316501352569885,78.73684210526315,0.023391812865497075,0.28830409356725145,5,76,20.27631578947368
0,1,23,0,0,0,0,558,10,2,518,1,20,24,109,16,758,0,91,534,88,8.613636363636363,39,26,7,4,14,0,2,0,0,0,6,6,6,5,1.2,17.6,151.6,14.666666666666666,4,1,0,15,3,0,54,3,0,3,0.03088803088803089,11.421052631578949,0.0316622691292876,0.2638522427440633,11,71,3.633802816901408
0,0,149,0,0,0,0,1660,53,2,1576,3,30,41,316,43,2281,0,305,1619,332,6.870481927710843,94,131,8,11,47,0,4,0,0,0,17,6,18,8,2.25,41.5,285.125,18.444444444444443,15,2,0,41,12,3,253,21,0,8,0.02728426395939086,33.57894736842105,0.01797457255589654,0.27224901359053044,61,61,10.180327868852459
0,0,263,0,2,2,0,2649,90,2,2466,3,77,110,545,73,3530,0,336,2539,589,5.993208828522921,144,253,8,18,62,0,3,0,1,0,22,16,28,9,3.111111111111111,65.44444444444444,392.22222222222223,21.035714285714285,21,2,0,61,26,8,429,33,0,44,0.029602595296025953,47.26315789473684,0.031161473087818695,0.24957507082152974,4,50,18.36
0,1,139,0,0,0,0,1473,49,2,1420,6,61,5,256,48,1904,0,175,1468,298,6.389261744966443,103,116,2,8,14,0,2,0,4,1,4,12,12,14,0.8571428571428571,21.285714285714285,136.0,24.833333333333332,10,2,0,33,8,0,258,12,0,1,0.03380281690140845,23.578947368421055,0.0026260504201680674,0.2263655462184874,50,50,8.62
0,2,61,0,0,0,0,824,9,3,767,4,31,30,136,27,1195,0,235,794,150,7.966666666666667,53,57,6,6,24,0,3,0,1,0,8,0,6,4,1.5,37.5,298.75,25.0,3,2,0,20,7,0,110,9,0,2,0.035202086049543675,6.746031746031746,0.02510460251046025,0.3104602510460251,55,63,6.745454545454545
0,0,15,0,4,4,0,247,6,3,226,1,13,0,46,21,324,0,31,247,50,6.48,15,14,1,2,2,0,0,0,0,0,6,0,2,2,1.0,25.0,162.0,25.0,1,0,0,19,1,0,37,1,0,0,0.09292035398230089,16.2,0.0,0.23765432098765432,3,13,6.76923076923077
0,0,49,0,0,0,0,541,12,3,502,2,22,9,127,30,728,0,60,532,111,6.558558558558558,34,52,1,6,7,0,3,0,0,0,2,2,7,5,1.4,22.2,145.6,15.857142857142858,6,0,0,20,12,0,85,5,0,0,0.05976095617529881,63.333333333333336,0.012362637362637362,0.25686813186813184,28,55,4.181818181818182
0,0,37,0,0,0,0,391,2,2,361,2,15,16,81,14,518,0,46,375,86,6.023255813953488,27,38,2,7,6,0,1,0,0,0,3,0,6,3,2.0,28.666666666666668,172.66666666666666,14.333333333333334,3,0,0,11,2,1,62,1,0,4,0.038781163434903045,43.333333333333336,0.03088803088803089,0.24517374517374518,3,45,3.7111111111111112
0,0,35,0,3,3,0,612,10,2,446,9,38,31,97,135,850,0,141,581,117,7.264957264957265,45,53,3,7,13,0,0,0,0,0,5,1,5,9,0.5555555555555556,13.0,94.44444444444444,23.4,2,0,0,42,20,2,71,1,0,3,0.30269058295964124,34.857142857142854,0.036470588235294116,0.28,17,64,4.65625
0,0,22,0,0,0,0,287,4,3,270,2,11,7,51,10,372,0,34,280,53,7.018867924528302,17,20,1,4,6,0,1,0,0,0,1,0,4,2,2.0,26.5,186.0,13.25,2,1,0,6,0,0,41,1,0,1,0.037037037037037035,17.6,0.01881720430107527,0.22849462365591397,4,76,1.973684210526316
0,0,31,0,0,0,0,542,9,3,507,4,18,8,66,27,675,0,67,534,78,8.653846153846153,34,29,2,8,15,0,1,0,0,0,4,0,3,4,0.75,19.5,168.75,26.0,3,0,0,15,1,0,59,1,0,1,0.05325443786982249,45.333333333333336,0.011851851851851851,0.19703703703703704,3,76,2.5394736842105265
0,2,390,0,2,2,0,4534,131,2,4344,3,109,34,775,156,5589,0,280,4500,860,6.498837209302326,349,324,7,61,50,0,2,0,0,0,1,4,42,15,2.8,57.333333333333336,372.6,20.476190476190474,38,2,0,131,16,2,730,22,0,1,0.03591160220994475,151.57142857142858,0.006083378064054392,0.18876364286992306,17,67,16.582089552238806
0,0,24,0,0,0,0,215,0,2,199,2,14,0,44,16,288,0,29,215,47,6.127659574468085,12,16,0,3,11,0,1,0,0,0,0,0,3,4,0.75,11.75,72.0,15.666666666666666,2,0,0,13,3,0,39,0,0,0,0.08040201005025126,9.75,0.0,0.2534722222222222,4,15,5.533333333333333
0,0,41,0,0,0,0,338,2,2,326,1,16,3,79,9,451,0,34,335,82,5.5,22,32,3,3,6,0,1,0,0,0,1,2,3,4,0.75,20.5,112.75,27.333333333333332,3,0,1,9,0,0,66,3,0,2,0.027607361963190184,19.666666666666664,0.0066518847006651885,0.25055432372505543,4,11,11.181818181818182
0,2,41,0,0,0,0,656,11,2,602,3,36,22,110,32,862,0,96,634,129,6.682170542635659,47,56,3,6,15,0,1,0,0,0,4,0,9,6,1.5,21.5,143.66666666666666,14.333333333333334,6,0,0,26,3,0,86,5,0,18,0.053156146179401995,206.0,0.025522041763341066,0.23897911832946636,4,67,3.91044776119403
0,11,2740,0,0,0,0,27801,1548,2,26776,8,576,70,5587,955,35405,1,2018,27729,5644,6.273033309709426,2098,2110,161,405,449,12,10,0,4,0,15,32,317,40,7.925,141.1,885.125,17.80441640378549,255,20,1,718,125,7,4523,148,0,53,0.03566893254650034,1522.0,0.001977121875441322,0.2148284140658099,62,62,122.6774193548387
0,1,67,0,0,0,0,741,7,3,705,4,20,16,124,20,919,0,54,725,138,6.659420289855072,63,48,2,9,8,0,0,0,0,0,1,0,6,4,1.5,34.5,229.75,23.0,2,1,0,14,0,2,113,1,0,3,0.028368794326241134,60.333333333333336,0.017410228509249184,0.19368879216539717,3,56,3.9821428571428568
0,0,24,0,0,0,0,395,4,2,333,3,21,33,90,29,558,0,73,362,95,5.873684210526315,32,36,0,5,9,0,1,0,0,0,6,16,7,6,1.1666666666666667,15.833333333333334,93.0,13.571428571428571,5,0,0,20,10,3,55,4,0,2,0.08708708708708708,8.476190476190476,0.05913978494623656,0.2921146953405018,3,21,8.476190476190476
0,2,79,0,0,0,0,1011,26,2,855,3,50,79,179,77,1373,0,183,932,209,6.569377990430622,75,80,4,8,19,0,3,0,1,0,4,17,13,14,0.9285714285714286,14.928571428571429,98.07142857142857,16.076923076923077,8,1,0,44,14,3,152,7,2,2,0.09005847953216374,19.947368421052634,0.05753823743627094,0.2636562272396213,42,64,6.40625
0,0,43,0,0,0,0,1040,17,2,701,10,48,105,157,234,1454,0,257,935,166,8.759036144578314,61,64,2,3,16,0,0,0,0,0,9,4,6,9,0.6666666666666666,18.444444444444443,161.55555555555554,27.666666666666668,4,0,0,45,17,5,99,5,3,15,0.3338088445078459,22.68421052631579,0.07221458046767538,0.28473177441540576,44,64,7.21875
0,0,57,0,2,2,0,655,9,2,573,5,28,43,126,39,881,0,100,612,138,6.384057971014493,50,55,5,7,12,1,0,0,0,0,6,4,8,6,1.3333333333333333,23.0,146.83333333333334,17.25,6,1,0,28,8,1,91,8,0,5,0.06806282722513089,12.789473684210527,0.04880817253121453,0.2565266742338252,4,41,6.317073170731707
0,5,879,0,0,0,0,8566,457,2,8282,8,411,21,1758,263,11222,0,914,8529,1839,6.102229472539424,637,749,28,88,92,0,1,0,3,0,8,61,83,66,1.2575757575757576,27.863636363636363,170.03030303030303,22.156626506024097,67,2,1,184,38,1,1513,39,0,18,0.03181708202274377,141.52631578947367,0.0018713241846373195,0.23810372482623418,59,59,45.28813559322034
0,0,95,0,0,0,0,1114,21,2,1088,1,35,0,252,26,1480,0,114,1114,218,6.7889908256880735,82,73,4,11,21,1,1,0,0,0,5,12,12,7,1.7142857142857142,31.142857142857142,211.42857142857142,18.166666666666668,8,0,0,22,0,0,167,6,0,2,0.02389705882352941,20.157894736842106,0.0,0.2472972972972973,21,41,9.731707317073171
0,0,46,0,0,0,0,634,9,2,592,1,23,18,110,24,825,0,81,616,125,6.6,46,54,1,7,13,0,1,0,0,0,6,6,7,5,1.4,25.0,165.0,17.857142857142858,6,1,0,23,6,1,85,7,1,5,0.04054054054054054,10.947368421052632,0.02181818181818182,0.2315151515151515,3,43,5.232558139534883
0,1,103,0,0,0,0,1206,38,3,1174,3,41,0,288,32,1622,0,128,1206,251,6.46215139442231,90,96,5,12,22,0,0,0,0,0,4,10,15,9,1.6666666666666667,27.88888888888889,180.22222222222223,16.733333333333334,9,0,0,28,1,0,190,6,0,12,0.027257240204429302,22.789473684210527,0.0,0.2564734895191122,21,41,10.951219512195122
0,0,22,0,1,1,0,320,2,3,295,4,16,2,58,23,465,0,87,318,64,7.265625,21,27,0,3,7,0,0,0,1,0,2,0,7,4,1.75,16.0,116.25,9.142857142857142,6,0,0,13,4,1,46,3,1,2,0.07796610169491526,3.615384615384615,0.004301075268817204,0.3118279569892473,47,52,3.0851063829787235
0,0,18,0,1,1,0,342,2,3,302,3,19,11,146,29,602,0,114,331,57,10.56140350877193,20,23,1,0,18,0,1,0,0,0,4,2,2,5,0.4,11.4,120.4,28.5,2,0,0,13,3,2,33,0,0,4,0.09602649006622517,5.826923076923077,0.018272425249169437,0.4318936877076412,47,52,5.531914893617022
0,0,42,0,2,2,0,631,18,2,520,3,53,57,122,54,985,0,232,574,144,6.840277777777778,47,66,2,4,26,0,1,0,0,0,7,4,7,6,1.1666666666666667,24.0,164.16666666666666,20.571428571428573,4,0,1,24,5,2,78,7,1,9,0.10384615384615385,7.634615384615384,0.05786802030456853,0.35939086294416245,47,52,7.531914893617022
0,0,71,0,1,1,0,749,12,3,697,3,27,23,153,29,1049,0,147,726,171,6.1345029239766085,49,79,7,10,15,0,1,0,0,0,8,8,8,5,1.6,34.2,209.8,21.375,6,1,0,22,5,1,120,8,0,9,0.04160688665710186,6.596153846153846,0.0219256434699714,0.2859866539561487,47,52,6.382978723404255
0,0,28,0,1,1,0,438,2,3,407,4,19,8,73,23,642,0,131,430,76,8.447368421052632,26,30,1,2,13,0,0,0,0,0,6,0,5,3,1.6666666666666667,25.333333333333332,214.0,15.2,3,0,0,12,4,0,51,1,0,6,0.056511056511056514,4.75,0.012461059190031152,0.3177570093457944,47,52,4.340425531914893
0,3,180,0,1,1,0,2115,66,2,1914,12,78,57,629,144,3107,0,363,2058,506,6.140316205533597,155,241,5,17,37,0,1,0,3,0,13,35,10,5,2.0,101.2,621.4,50.6,8,0,0,72,14,2,338,9,0,83,0.07523510971786834,19.903846153846153,0.018345671065336338,0.3192790473125201,47,54,19.185185185185183
0,1,26,0,1,1,0,522,15,3,466,4,32,33,89,23,739,0,128,489,100,7.39,36,31,0,5,10,0,2,0,0,0,10,2,6,8,0.75,12.5,92.375,16.666666666666668,5,0,0,14,5,2,66,7,0,1,0.04935622317596566,5.0,0.044654939106901215,0.2936400541271989,47,52,4.617021276595745
0,3,32,0,1,1,0,1502,64,2,1261,5,59,163,268,78,2296,0,526,1339,234,9.811965811965813,123,63,8,9,67,0,1,0,0,0,34,6,11,8,1.375,29.25,287.0,21.272727272727273,6,3,0,50,16,2,99,6,0,14,0.061855670103092786,16.096153846153847,0.07099303135888502,0.34581881533101044,47,52,16.096153846153847
0,1,125,0,1,1,0,1190,37,3,1086,5,40,16,251,88,1620,0,179,1174,277,5.8483754512635375,86,120,10,9,18,1,1,0,0,0,5,4,11,9,1.2222222222222223,30.77777777777778,180.0,25.181818181818183,7,0,1,41,20,0,215,10,0,9,0.08103130755064457,9.096153846153847,0.009876543209876543,0.2654320987654321,47,52,9.096153846153847
