Class,Year,Month,Day,Hour,Minute,Second,From Google?,From AOL?,From Gov?,From MIL?,From Yahoo,From example?,To hotmail?,To aol?,To MSN?,To localhost?,To yahoo?,To example?,To google?,To gov?,To mil?,Count of TO Mails,Reply to Google,Reply to Hotmail,Reply to MIL,Reply to Yahoo,Reply to AOL,Reply to Gov,X-Mailman Server,Is Text?,Is Multipart/Mixed?,Is Multipart/Alternative?
Ham,2002,9,30,13,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,30,10,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,30,10,36,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,30,13,59,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,30,11,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,30,12,34,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,30,15,55,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Microsoft Outlook Express 5.50.4807.1700,1,0,0
Ham,2002,9,30,23,28,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,30,17,46,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,30,18,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,30,21,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,KMail [version 1.3.2],1,0,0
Ham,2002,10,1,4,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,30,22,11,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,30,22,19,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,30,13,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,30,22,53,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,30,22,41,57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,10,1,7,7,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,10,1,10,5,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,QUALCOMM Windows Eudora Version 5.0.2,1,0,0
Ham,2002,10,1,10,55,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,10,1,10,40,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,10,1,18,54,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,1,22,16,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,10,1,20,6,38,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,10,1,20,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,10,1,23,30,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,10,1,23,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.3416",1,0,0
Ham,2002,10,1,23,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,10,1,23,7,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,10,2,10,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,26,12,43,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,MSN Explorer 7.02.0005.2201,0,0,0
Ham,2002,10,2,11,12,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,12,25,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,12,46,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,2,9,48,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,10,2,12,27,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,10,37,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,10,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,10,2,11,40,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,16,34,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,13,49,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,10,2,14,19,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,10,2,16,25,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,14,16,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,17,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,10,2,17,42,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,2,18,37,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,2,18,51,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,3,1,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,2,46,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,2,23,17,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,7,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,7,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,7,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,10,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,12,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Mozilla 4.79 [en] (WinNT; U),1,0,0
Ham,2002,10,3,13,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,15,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,20,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,20,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,21,58,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,17,32,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,23,24,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,10,3,23,51,46,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,3,23,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,10,4,16,55,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2028,10,4,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,10,5,4,2,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,4,11,28,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,4,12,12,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,10,4,20,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,10,4,20,40,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,10,4,16,41,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,4,21,54,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,10,4,23,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,10,4,15,58,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,5,6,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,10,5,20,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,10,6,0,34,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,10,6,0,25,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,10,5,23,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,10,6,10,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,10,6,10,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,6,15,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,10,6,12,22,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,10,6,17,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,10,6,14,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,10,7,12,19,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,7,14,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,7,15,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,7,15,26,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,10,7,16,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,10,7,16,45,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,7,16,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,10,7,14,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,10,7,17,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,10,7,16,45,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,10,7,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,8,22,12,39,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,11,11,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,8,22,12,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,15,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0,0,0
Ham,2002,8,22,16,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,13,2,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,8,22,16,9,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,8,22,22,58,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,8,22,15,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,19,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Ham,2002,8,23,2,57,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,8,23,1,20,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,21,44,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Pegasus Mail for Windows (v4.01),1,0,0
Ham,2002,8,23,1,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,8,23,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,8,23,10,44,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,8,23,11,48,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,8,29,11,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,29,8,28,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,1,16,51,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,1,17,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,1,18,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,1,19,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,8,22,9,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,8,12,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,8,22,8,17,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,10,20,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,9,9,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,KMail [version 1.2],1,0,0
Ham,2002,8,22,10,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,8,22,18,30,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,8,22,12,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,1,0,0
Ham,2002,8,22,23,26,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,8,27,15,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,8,27,14,14,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,8,27,18,29,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Pegasus Mail for Windows (v4.01),1,0,0
Ham,2002,8,27,18,18,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,8,27,18,42,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Pegasus Mail for Windows (v4.01),1,0,0
Ham,2002,8,27,17,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Internet Mail Service (5.5.2650.21),1,0,0
Ham,2002,8,27,17,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,8,28,7,22,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,8,28,8,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,10,8,11,53,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,10,9,10,27,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,10,9,12,58,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,10,9,18,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,10,9,23,18,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,8,26,9,27,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,26,9,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,26,20,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,exmh version 2.5_20020826 01/15/2001 with nmh-1.0.4,1,0,0
Ham,2002,8,26,13,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,26,14,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4+dev,0,0,0
Ham,2002,8,26,13,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,27,0,34,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,exmh version 2.5_20020826 01/15/2001 with nmh-1.0.4,1,0,0
Ham,2002,8,27,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,exmh version 2.5_20020826 01/15/2001 with nmh-1.0.4,1,0,0
Ham,2002,8,26,17,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,26,18,16,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5.9 07/25/2002 with nmh-1.0.4,1,0,0
Ham,2002,8,27,15,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,27,18,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5.9 07/25/2002 with nmh-1.0.4,1,0,0
Ham,2002,8,27,22,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,8,28,9,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,28,13,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,28,15,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,1,0,0
Ham,2002,8,28,21,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,28,9,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,28,21,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,8,28,10,39,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,28,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,28,10,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5.9 07/25/2002 with nmh-1.0.4,1,0,0
Ham,2002,8,28,14,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,28,22,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,8,29,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,0,0,0
Ham,2002,8,30,16,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,exmh version 2.5.9 07/25/2002 with nmh-1.0.4,1,0,0
Ham,2002,9,1,13,56,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,exmh version 2.5 07/25/2002 with nmh-1.0.4,1,0,0
Ham,2002,9,1,16,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,exmh version 2.5 07/13/2001 with nmh-1.0.4,1,0,0
Ham,2002,9,2,10,18,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,2,10,18,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,2,10,18,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,2,19,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,5,14,40,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
